pnu,jiga
1114016200103660327,2392000
1117013000102580327,4500000
1117013100107260327,5913000
1114016200103300328,3909000
1114016200103460328,2928000
1114016200103470328,4051000
1117013000102580328,4500000
1114016200103300329,3707000
1114016200103460329,2928000
1114016200103470329,4051000
1114016200103510329,584100
1114016200103300330,4030000
1114016200103460330,3385000
1117013000102580330,4095000
1114016200103300331,3909000
1114016200103470331,4135000
1114016200103660331,2553000
1117013000102580331,4095000
1117013000102600331,4455000
1117013100107260331,5913000
1114016200103300332,3949000
1114016200103470332,6006000
1114016200103510332,1818000
1117013000102580332,4126000
1117013100107260332,5913000
1114016200103300333,3909000
1114016200103470333,1887000
1114016200103660333,2980000
1114016200103730333,3454000
1117013000102580333,4050000
1117013000102600333,1485000
1117013100107260333,5913000
1114016200103470334,5548000
1117013000102580334,4126000
1117013000102600334,1485000
1117013100107260334,5913000
1114016200103470335,5548000
1117013000102580335,4500000
1117013100107260335,6283000
1114014400101930336,3248000
1114016200103460336,1006000
1114016200103470336,1887000
1117013000102580336,4500000
1117013000102600336,1485000
1117013100107260336,5852000
1114014400101930337,3617000
1114016200103470337,5491000
1117013000102580337,4500000
1117013000102600337,1485000
1117013100107260337,5852000
1114016200103470338,5491000
1114016200103510338,1003000
1114016200103660338,5514000
1117013000102580338,4009000
1117013100107260338,5852000
1114014400101930339,3791000
1114016200103470339,5491000
1117013000102580339,4500000
1117013100107260339,5913000
1114016200103470340,5548000
1114016200103660340,6609000
1117013000102580340,6110000
1117013000102600340,1742000
1117013100107260340,5975000
1114014400101930341,3791000
1117013000102580341,5981000
1117013000102600341,1485000
1117013100107260341,6153000
1114014400101930342,3580000
1114016200103510342,1818000
1117013000102580342,4126000
1117013100107260342,6283000
1117013000102580343,4050000
1117013100107260343,6036000
1117013000102580344,5865000
1117013100107260344,5913000
1114014400101930345,1415000
1117013100107260345,5913000
1114014400101930346,1415000
1117013000102580346,4455000
1117013100107260346,5913000
1114014400101930347,1415000
1117013100107260347,6160000
1114014400101930348,1171000
1114016200103660348,2988000
1117013100107260348,5913000
1114016200104320349,2662000
1117013100100010349,5457000
1117013100107260349,5913000
1117013100100010350,5457000
1117013100107260350,6098000
1117013100100010351,5457000
1117013100107260351,5852000
1114014400101930352,1181000
1114016200103470352,4100000
1117013100100010352,5457000
1117013100107260352,5852000
1114016200104320353,2111000
1117013000102580353,3890000
1117013100107260353,6160000
1117013100107260354,5913000
1114014400101930355,1181000
1114016200103470355,4223000
1114016200103510355,1818000
1117013100107260355,5913000
1114016200103470356,4135000
1117013000102580356,4134000
1117013100107260356,5852000
1117013000102580357,4134000
1117013100107260357,5852000
1114016200103660358,2980000
1114016200104320358,2133000
1117013100107260358,6098000
1114014400101930359,1181000
1114016200103470359,5720000
1114016200103660359,2801000
1114016200104320359,2133000
1114014400101930360,1181000
1114016200103470360,1887000
1114016200104320360,782100
1117013000102600360,1485000
1117013100107260360,5913000
1114016200103470361,2743000
1114016200103470363,1353000
1117013000102580363,4216000
1117013000102600363,1485000
1114014400101930364,1181000
1114016200103470364,3599000
1117013000102580364,4700000
1117013000102600364,4500000
1117013100107260364,2007000
1114014400101930365,1415000
1114016200103470365,4100000
1117013000102600365,1485000
1114014400101930366,1415000
1114016200103470366,4100000
1114016200104320366,2346000
1117013100107260366,6394000
1114014400101930367,1415000
1114016200103470367,4223000
1117013000102580367,584900
1114016200103470368,3599000
1117013000102580368,1040000
1114014400101930369,1181000
1114016200103470369,4223000
1114016200104320369,782100
1117013000102600369,4828000
1114014400101930370,1155000
1117013000102580370,785300
1117013000102600370,1412000
1117013100107260370,7298000
1114014400101930371,1155000
1117013000102580371,602100
1117013100107260371,1801000
1114014400101930372,1155000
1117013000102580372,590100
1117013100107260372,1801000
1114016200103470373,1353000
1117013000102580373,642900
1117013100107260373,4477000
1117013000102580374,580500
1117013100107260374,1801000
1114014400101930375,1171000
1114016200103470375,1887000
1117013000102580375,1244000
1114014400101930376,1171000
1114016200103470376,1353000
1114016200104320376,2679000
1117013000102580376,1260000
1114014400101930377,1155000
1114016200103470377,1887000
1114016200104320377,2417000
1117013000102580377,1259000
1114014400101930378,1155000
1114016200103660378,2795000
1117013000102580378,1139000
1114014400101930379,1155000
1117013100107260379,5852000
1114014400101930380,1155000
1114016200103300380,8407000
1117013100107260380,6098000
1114014400101930381,1155000
1114016200103490381,465000
1114016200103660381,3258000
1114016200104320381,2603000
1117013000102580381,4080000
1117013100107260381,5852000
1114016200103660382,3025000
1114014400101930383,1171000
1114016200103300383,3985000
1114016200103660383,3258000
1114016200104320383,2370000
1117013000102580383,4161000
1114014400101930384,1171000
1114016200104320384,2370000
1117013000102580384,4161000
1117013000102600384,3616000
1117013000102580385,4202000
1117013100107260385,1920000
1117013000102580386,4161000
1117013100107260386,5885000
1114014400101930387,1415000
1114016200104320387,2603000
1117013000102580387,4243000
1114014400101930388,1171000
1114016200103660388,2643000
1114014400101930389,1171000
1114016200103490389,465000
1117013000102580389,1412000
1117013000102600389,5346000
1114016200103300390,1329000
1117013000102580390,1412000
1114016200103490391,1145000
1117013100107260391,6160000
1114016200103460392,3814000
1117013000102580392,3672000
1114014400101930393,1171000
1117013000102580393,4322000
1117013100107260393,1765000
1117013000102580394,4235000
1117013100107260394,3026000
1114014400101930395,1171000
1114014400101930396,1171000
1114016200103460396,1452000
1114016200104320396,2630000
1117013000102580396,4455000
1114014400101930397,1171000
1114016200103490397,2551000
1114016200104320397,2630000
1117013000102580397,4455000
1114016200104320398,2380000
1114014400101930399,1171000
1114016200104320399,2630000
1114016200103460400,1452000
1114016200104320400,2380000
1117013100107260400,5852000
1114014400101930401,1181000
1114016200103460401,4303000
1114014400101930402,1171000
1114016200103460402,4439000
1114016200104320402,2380000
1117013000102580402,4508000
1117013000102600402,1782000
1117013100107260402,6160000
1114014400101930403,3195000
1114016200104320403,2026000
1117013000102580403,4446000
1114014400101930404,1171000
1114016200104320404,2451000
1117013000102580404,3864000
1117013100107260404,3026000
1114014400101930405,1171000
1114016200104320405,2451000
1117013000102580405,1547000
1117013100107260405,3026000
1114014400101930406,3024000
1117013000102580406,1547000
1117013000102600406,1485000
1117013100107260406,3026000
1114014400101930407,1415000
1114016200103460407,1006000
1114016200104320407,2708000
1117013000102580407,1346000
1117013000102600407,1782000
1117013100107260407,3026000
1114014400101930408,2857000
1114016200103040408,5580000
1114016200103460408,1006000
1114016200104320408,2380000
1117013000102600408,1782000
1117013100107260408,3026000
1114014400101930409,1171000
1114016200103040409,5312000
1114016200104320409,2500000
1117013000102600409,1782000
1117013100107260409,3026000
1114014400101930410,1201000
1114016200103040410,5245000
1114016200104320410,2380000
1114014400101930411,3337000
1114016200103040411,6475000
1114016200104320411,2380000
1117013000102580411,4549000
1117013100107260411,5261000
1114014400101930412,1155000
1114016200103040412,4511000
1114016200104320412,2500000
1117013100107260412,1920000
1114014400101930413,1171000
1114016200103040413,4511000
1114016200103460413,4532000
1114016200104320413,2250000
1117013100107260413,1920000
1114014400101930414,3356000
1114016200103460414,1353000
1114016200103490414,584100
1114016200104320414,2380000
1117013000102580414,3784000
1117013100107260414,1881000
1114014400101930415,3325000
1114016200103040415,5344000
1114016200103460415,4532000
1114016200104320415,2380000
1117013000102580415,3784000
1117013100107260415,1881000
1114014400101930416,1171000
1114016200103460416,4532000
1114016200104320416,2451000
1117013000102580416,4778000
1117013100107260416,1881000
1114014400101930417,3185000
1114016200103040417,5628000
1114016200103460417,3890000
1114016200104320417,2322000
1117013000102580417,4210000
1117013100107260417,1881000
1114014400101930418,1155000
1114016200103460418,3505000
1114016200104320418,2394000
1114014400101930419,1155000
1114016200103040419,4380000
1114016200104320419,2660000
1117013000102580419,4210000
1117013100107260419,5136000
1114014400101930420,3458000
1114016200103040420,3942000
1114016200103460420,4100000
1114016200103470420,1887000
1114016200103660420,5514000
1117013100107260420,8868000
1114014400101930421,1181000
1114016200103040421,4511000
1114016200103460421,4100000
1114016200103660421,5514000
1114016200104320421,877800
1117013000102580421,3978000
1114016200103460422,4100000
1114016200103660422,5514000
1114016200104320422,2660000
1117013000102580422,3825000
1117013100107260422,8711000
1114014400101930423,3401000
1114016200104320423,2660000
1117013000102580423,3825000
1117013100107260423,2564000
1114014400101930424,4324000
1114016200104320424,2660000
1117013000102580424,3825000
1117013100107260424,2564000
1114014400101930425,3745000
1114016200103720425,8967000
1114016200104320425,2500000
1117013000102580425,3825000
1117013000102600425,1659000
1114014400101930426,3305000
1114016200103040426,3933000
1114016200103720426,2964000
1114016200104320426,2500000
1117013000102580426,3825000
1114014400101930427,1171000
1114016200103460427,2836000
1114016200103660427,3025000
1114016200104320427,2450000
1117013000102580427,3784000
1114014400101930428,1369000
1114016200103330428,1247000
1114016200103490428,1405000
1114016200104320428,2450000
1117013000102580428,4210000
1114014400101930429,1369000
1114016200103490429,2634000
1114016200104320429,2425000
1117013000102580429,5682000
1117013000102600429,1782000
1114016200103460430,2244000
1114016200103470430,4051000
1114016200103720430,8967000
1117013000102580430,7352000
1117013000102600430,1782000
1114016200103460431,1290000
1114016200103470431,1887000
1114016200104320431,2431000
